Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Knife of Ra","The Solarium > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/114323716/the-knife-of-ra,4.0,-1,Sport,5.12b,1,60,45.55029,-110.20424
"Hate Street Dialogue","Lower Replica > Wolverine Bowl > Bridger Range > Southwest Region > Montana",https://www.mountainproject.com/route/109342255/hate-street-dialogue,3.8,-1,"Sport, Alpine",5.11b,1,80,45.83735,-110.93638
"Black Parade","The Foyer > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/108072051/black-parade,2.8,-1,Sport,5.11b,1,,45.5492,-110.205
"South West Buttress","Nez Perce Spire > Blodgett Canyon > Northwest Region > Montana",https://www.mountainproject.com/route/108372227/south-west-buttress,3.8,-1,Trad,"5.10c R",8,800,46.27736,-114.2768
"Where's Jack?","The Little Matterhorn > Glacier National Park > Northwest Region > Montana",https://www.mountainproject.com/route/117298788/wheres-jack,4.0,-1,"Trad, Alpine","5.8 PG13",7,1080,48.63572,-113.78466
Marceline,"The Tree House > Wolverine Bowl > Bridger Range > Southwest Region > Montana",https://www.mountainproject.com/route/109497479/marceline,4.0,-1,"Sport, Alpine",5.12-,1,80,45.84076,-110.93857
"In Spite of Ourselves","Winter Wall > Madison River Area > Southwest Region > Montana",https://www.mountainproject.com/route/111878612/in-spite-of-ourselves,3.8,-1,Trad,5.11b,1,70,45.5916,-111.5744
"Too Hot to Tango","The Waltz Formation > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/109346860/too-hot-to-tango,3.4,-1,"Trad, TR",5.10c,1,110,45.41747,-111.23097
"Waves of Emotion","Ross Peak > Bridger Range > Southwest Region > Montana",https://www.mountainproject.com/route/117681943/waves-of-emotion,4.0,-1,"Sport, Alpine","5.12- PG13",8,1000,45.8589,-110.9532
"Dogleg Crack","The Wedge > Humbug Spires > Southwest Region > Montana",https://www.mountainproject.com/route/113349876/dogleg-crack,4.0,-1,Trad,5.11a,2,,45.7773,-112.63682
Whitewater,"The Foyer > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/112141222/whitewater,4.0,-1,Sport,5.13b,1,80,45.5492,-110.205
"Don't Think Twice","Skyline North > Skyline Buttress > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/114810224/dont-think-twice,4.0,-1,Trad,5.10a,1,165,45.41887,-111.22837
"My Mom's Burnt Cat Memorial","Flathead Buttress > Blodgett Canyon > Northwest Region > Montana",https://www.mountainproject.com/route/111065210/my-moms-burnt-cat-memorial,4.0,-1,"Trad, Aid","5.11 C1",7,900,46.2798,-114.2885
"Tat Tvam Asi","Dragon's Back > Homestake Pass > Southwest Region > Montana",https://www.mountainproject.com/route/107280171/tat-tvam-asi,4.0,-1,Trad,5.12,1,70,45.9127,-112.32828
