Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Culo De Merlin","Tecolote Cave > El Salto > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106345224/culo-de-merlin,3.6,-1,Sport,5.10-,1,80,25.39579,-100.24296
"Señor Sucio","TNT Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/110063888/senor-sucio,3.0,-1,Sport,5.10c,1,80,25.949,-100.477
"Hurdy Gurdy Man","The Outrage Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106364153/hurdy-gurdy-man,3.4,-1,Sport,5.12a,1,100,25.94802,-100.47771
"La Ola","La Ola (The Wave) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105920155/la-ola,2.6,-1,Sport,5.10b,1,115,25.94831,-100.47545
"Palm Snake","Los Lobos Wall > Los Lobos Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106373354/palm-snake,2.6,-1,Sport,5.10b/c,3,300,25.94968,-100.47518
Cerveza,"Mini Super Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105920133/cerveza,2.6,-1,Sport,5.10b,1,85,25.94964,-100.47598
"Alien Tufa","Las Animas Wall > El Salto > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106345241/alien-tufa,3.7,-1,Sport,5.12c,1,140,25.39246,-100.23862
"Body Groovin'","Las Animas Wall > El Salto > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106345235/body-groovin,3.7,-1,Sport,5.12b,1,100,25.39246,-100.23862
"Mother Superior","The Mileski Wall > Upper Sense of Religion > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106340059/mother-superior,3.6,-1,Sport,5.12a,1,100,25.94609,-100.47429
"Pepe y Lupe (Craig Luebben Route)","El Fin de Semana (Weekend Wall) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105939427/pepe-y-lupe-craig-luebben-route,2.8,-1,Sport,5.10,3,300,25.95093,-100.47631
"Blue Fin","The Surf Bowl > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106335063/blue-fin,2.4,-1,Sport,5.12a,1,90,25.94825,-100.47842
