Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Big Bird","Vulture Lookout East > East Bluff Southeast > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/114300274/big-bird,3.9,-1,Boulder,"V4-5 PG13",1,,43.41357,-89.70137
"Hard Arete","Burma Road Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106486255/hard-arete,3.5,-1,Boulder,V6,1,16,43.4,-89.7433
Soupmaker,"Jigga-Beautiful Soup > West Bluff South > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107105429/soupmaker,4.0,-1,Boulder,V9,1,,43.41804,-89.73655
Liger,"Cave Rock Boulders > West Bluff Central > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/111086062/liger,3.5,-1,Boulder,V4,1,20,43.4205,-89.73767
"The Titan (aka Birthday Prow)","Boomtown > South Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106622794/the-titan-aka-birthday-prow,4.0,-1,Boulder,"V5 PG13",1,18,43.40501,-89.72901
"Hogleg Overhang","Hogleg/Anchorpoint boulders > West Bluff South > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106488892/hogleg-overhang,3.6,-1,Boulder,V5,1,20,43.41828,-89.73662
"Wood Violet","The Roadside Boulders > Chute Pond County Park > Wisconsin",https://www.mountainproject.com/route/117953513/wood-violet,4.0,-1,Boulder,V6,1,,45.13371,-88.45284
"The Orb","The Orb > Rib Mountain > Wisconsin",https://www.mountainproject.com/route/105974131/the-orb,3.6,-1,Boulder,V2,1,12,44.9201,-89.6934
"Power of the scoop","The Reserve > The Reserve > South Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106272564/power-of-the-scoop,3.6,-1,Boulder,V5,1,,43.40436,-89.72961
"The Ivory Face","East of CCC trail > East Bluff Southeast > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107375637/the-ivory-face,4.0,-1,Boulder,V11,1,14,43.41286,-89.7107
"Bark Biter","Monolith Upper Ridge East Side > Monolith Area > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730706/bark-biter,2.5,-1,Boulder,V4,1,10,43.42158,-89.72335
"Vision Quest","The Chode Boulder/Vision Quest area > South Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/115451792/vision-quest,4.0,-1,Boulder,"V6 PG13",1,14,43.39887,-89.71192
"Left  Alone","Lonely  Boulders > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/105880306/left-alone,2.5,-1,Boulder,V2,1,,43.0406,-90.1066
"Snow Leopard","4. Snow Leopard > Ice Age Trail Boulders > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/114301730/snow-leopard,4.0,-1,Boulder,V8,1,15,43.42527,-89.69044
"Dorothy's Slab","Shark Tooth > South Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/117737816/dorothys-slab,4.0,-1,Boulder,V1,1,30,43.40501,-89.72901
Murder,"Vulture Lookout West > East Bluff Southeast > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/114301403/murder,4.0,-1,Boulder,"V5 PG13",1,20,43.41278,-89.70452
"Best Bulge aka Black Rhino","Balanced Rock Bouldering > East Bluff South > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/113561898/best-bulge-aka-black-rhino,4.0,-1,Boulder,"V8 PG13",1,,43.41421,-89.72452
"Mean Gurlz Direct (aka The Clique)","East Bluff Monolith Talus Field > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/109033643/mean-gurlz-direct-aka-the-clique,4.0,-1,Boulder,V6-7,1,15,43.42311,-89.72478
"North by Northwest","Smooth Operator Area > West Bluff North > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/113506515/north-by-northwest,4.0,-1,Boulder,"V2 R",1,,43.42818,-89.73617
"Good Day Governor","Boulder 401 Area > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/106408264/good-day-governor,4.0,-1,Boulder,V3+,1,,43.0362,-90.08442
"Pi Maker","Jigga-Beautiful Soup > West Bluff South > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107293574/pi-maker,4.0,-1,Boulder,V9,1,,43.41804,-89.73655
