Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Dano,"The Schoolroom > Swope Boulders > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/106037800/dano,1.0,-1,Boulder,V5,1,,38.97855,-94.53745
"Low Down Dirty Shame","The Crying Shame Boulder > Mooner's Hollow West Loop Trail > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/116565999/low-down-dirty-shame,1.0,-1,Boulder,V-easy,1,9,37.97315,-90.53358
"Slip the Noose","Gallows Boulders > River right > The Secret Valley of Amidon > EM: Amidon > Missouri",https://www.mountainproject.com/route/116569391/slip-the-noose,1.0,-1,Boulder,"V1-2 PG13",1,18,37.56719,-90.15044
"How Now Brown Cow","Song Bird Roof > Mooner's Hollow West Loop Trail > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/116569700/how-now-brown-cow,1.0,-1,Boulder,V0-1,1,5,37.97552,-90.53305
V1,"Mossman Boulders > River right > The Secret Valley of Amidon > EM: Amidon > Missouri",https://www.mountainproject.com/route/116536958/v1,1.0,-1,Boulder,V1,1,7,37.5674,-90.14999
"Mossy Slab","Mossman Boulders > River right > The Secret Valley of Amidon > EM: Amidon > Missouri",https://www.mountainproject.com/route/116536988/mossy-slab,1.0,-1,Boulder,V0,1,12,37.5674,-90.14999
V0,"Bulls-eye Boulder > River right > The Secret Valley of Amidon > EM: Amidon > Missouri",https://www.mountainproject.com/route/116540616/v0,1.0,-1,Boulder,V0,1,20,37.56777,-90.14976
Juggernaut,"The Den (North End) > H: North End Boulders > 2: North, Climber's Right of Stairs > EM: Robinson Bluff > Missouri",https://www.mountainproject.com/route/116603312/juggernaut,1.0,-1,Boulder,V-easy,1,12,38.01424,-90.62143
"Upsidedown Plate","Wildcat Glade Caves > SW: Shoal Creek Area > Missouri",https://www.mountainproject.com/route/117827637/upsidedown-plate,1.0,-1,Boulder,V2-,1,,37.024,-94.51972
"Down and Dirty","Down and Dirty Boulder > River right > The Secret Valley of Amidon > EM: Amidon > Missouri",https://www.mountainproject.com/route/116512291/down-and-dirty,1.0,-1,Boulder,V1-,1,10,37.56755,-90.15013
"Paul Bunyan Crack","A: Picnic Area > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112438167/paul-bunyan-crack,1.0,-1,Boulder,V0,1,,37.65213,-90.68889
Warmup,"EcoLiberator Area > Swope Boulders > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/116981625/warmup,1.0,-1,Boulder,V-easy,1,10,38.97855,-94.53744
"Babe Crack","A: Picnic Area > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112438176/babe-crack,1.0,-1,Boulder,V0,1,,37.65213,-90.68889
Why,"Wildcat Glade Caves > SW: Shoal Creek Area > Missouri",https://www.mountainproject.com/route/117827643/why,1.0,-1,Boulder,V3,1,,37.024,-94.51972
"Destined To Forget","D: The Porch > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112442221/destined-to-forget,1.0,-1,Boulder,V9,1,,37.65465,-90.68761
"Jump Start Thing","C: The Front Range > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112440397/jump-start-thing,1.0,-1,Boulder,V2,1,,37.65399,-90.68822
"Forgotten Face","B: Upper Picnic Area > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112440367/forgotten-face,1.0,-1,Boulder,V4,1,,37.65241,-90.68842
"Glitter Bomb","Mooner's Hollow East Loop Trail > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/114053676/glitter-bomb,1.0,-1,Boulder,V2-3,1,5,37.97354,-90.53214
"Short Bus","School of Rock boulders > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/117323861/short-bus,1.0,-1,Boulder,V-easy,1,9,37.96435,-90.53307
"Mono Arete","B: Upper Picnic Area > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112440328/mono-arete,1.0,-1,Boulder,V1,1,,37.65241,-90.68842
"1. Brain Drain","Crocodile Rock and The Nubbin > The Main Bluff Boulders > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/113940170/1-brain-drain,1.0,-1,Boulder,V1,1,11,37.96754,-90.53636
"2. Long Traverse","Crocodile Rock and The Nubbin > The Main Bluff Boulders > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/113940192/2-long-traverse,1.0,-1,Boulder,V1,1,,37.96754,-90.53636
"Tree Frog","The Twins > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/114053770/tree-frog,1.0,-1,Boulder,V1,1,8,37.96856,-90.53194
