Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Lesser Line","Public Enemy Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108408297/the-lesser-line,2.5,-1,Boulder,V5,1,7,37.61837,-89.41272
"One Beer","The Bar Stool > The Holy Boulders > Illinois",https://www.mountainproject.com/route/111305526/one-beer,2.1,-1,Boulder,V1,1,8,37.61592,-89.41086
"V2 (I)","Brown Cow Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108408801/v2-i,2.6,-1,Boulder,V2,1,10,37.61524,-89.41119
"Gentlemen Prefer Nature Girls","L. The Gentleman's Grotto > E. South Canyon > *Jackson Falls > Illinois",https://www.mountainproject.com/route/108337946/gentlemen-prefer-nature-girls,3.0,-1,"Sport, Boulder","5.12c V5",1,35,37.49794,-88.68776
"Odd Job","Tyler Durden Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112392195/odd-job,3.0,-1,Boulder,V8,1,14,37.61607,-89.41123
"Empty Nest Syndrome","Vultures Nest Boulders > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112392654/empty-nest-syndrome,3.0,-1,Boulder,V6,1,7,37.61954,-89.41096
"V2 Slab","Shadow of a Man Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/111499247/v2-slab,3.0,-1,Boulder,V2,1,15,37.61583,-89.41048
"Big Mitch","Red Sea Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112802474/big-mitch,3.0,-1,Boulder,V5,1,16,37.61327,-89.41019
"Bio-Terrorism Left","Bio-Terrorism Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112460458/bio-terrorism-left,3.0,-1,Boulder,V4-5,1,13,37.61886,-89.41456
Rotel,"Texas Revolution Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112482312/rotel,3.0,-1,Boulder,V5,1,16,37.61273,-89.40917
"Peach Valley Extension","C. The Orchards > C: Park Bouldering > Giant City State Park > Illinois",https://www.mountainproject.com/route/110406371/peach-valley-extension,3.0,-1,Boulder,V3,1,,37.56908,-89.19067
"The Oriole","Oriole Boulder > The Roost > Illinois",https://www.mountainproject.com/route/109348395/the-oriole,3.0,-1,Boulder,V5,1,,37.4975,-88.7187
"Goreville Youth","The Hole > Bouldering > Ferne Clyffe S.P. > Illinois",https://www.mountainproject.com/route/109215178/goreville-youth,3.0,-1,Boulder,V4,1,,37.53375,-88.98326
"Blue Line","Henry C. Palmisano Nature Park > Chicago Area > Illinois",https://www.mountainproject.com/route/117775365/blue-line,3.0,-1,Boulder,V2,1,9,41.84188,-87.64945
V1,"Atlas Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112244269/v1,2.5,-1,Boulder,V1,1,,37.61452,-89.40935
"Hot Pockets","Henry C. Palmisano Nature Park > Chicago Area > Illinois",https://www.mountainproject.com/route/117775268/hot-pockets,3.0,-1,Boulder,V2+,1,9,41.84188,-87.64945
"Stand Up to the Right","Jump for Jesus Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112471698/stand-up-to-the-right,3.0,-1,Boulder,V5,1,20,37.61824,-89.41327
"Avant Gardener","Jump for Jesus Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112802413/avant-gardener,3.0,-1,Boulder,V1,1,18,37.61824,-89.41327
"2 Fast 2 Furious","Atlas Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112244292/2-fast-2-furious,3.0,-1,Boulder,V5,1,,37.61452,-89.40935
"String Theory","D: Sloper Slab > A: Devils Standtable > C: Park Bouldering > Giant City State Park > Illinois",https://www.mountainproject.com/route/116147146/string-theory,3.0,-1,Boulder,V6,1,,37.59944,-89.19112
Presto,"Jump for Jesus Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112536169/presto,3.0,-1,Boulder,V3,1,14,37.61824,-89.41327
"Davey Crockett","Alamo Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112464535/davey-crockett,3.0,-1,Boulder,V6,1,17,37.61231,-89.40925
"One and Done","Alamo Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112791512/one-and-done,3.0,-1,Boulder,V7,1,16,37.61231,-89.40925
"Peaches and Cream","C. The Orchards > C: Park Bouldering > Giant City State Park > Illinois",https://www.mountainproject.com/route/110382232/peaches-and-cream,3.0,-1,Boulder,V3+,1,,37.56908,-89.19067
"Gumby's Pizza Direct","Dropzone Area > One Horse Gap > Illinois",https://www.mountainproject.com/route/112788850/gumbys-pizza-direct,3.0,-1,Boulder,V6,1,8,37.5173,-88.46043
"Jah Arete","C: Amphitheater Boulders > A: Devils Standtable > C: Park Bouldering > Giant City State Park > Illinois",https://www.mountainproject.com/route/110091864/jah-arete,3.0,-1,Boulder,V8,1,,37.59972,-89.19148
"Eternal Sunshine","Cooker's Cave > The Roost > Illinois",https://www.mountainproject.com/route/109348426/eternal-sunshine,3.0,-1,Boulder,V8,1,,37.4975,-88.7187
"Foot Thief","The Gap Area > One Horse Gap > Illinois",https://www.mountainproject.com/route/111738836/foot-thief,3.0,-1,Boulder,V2,1,,37.5179,-88.45918
"Cookie Monster","Ryan's Area > One Horse Gap > Illinois",https://www.mountainproject.com/route/110006152/cookie-monster,3.0,-1,Boulder,"V3 PG13",1,,37.51821,-88.4614
"Hueco Problem","Maynjo Boulder > D: Bouldering > Cedar Bluff > Illinois",https://www.mountainproject.com/route/109215360/hueco-problem,3.0,-1,Boulder,V5,1,,37.51799,-89.02539
Abra,"Jump for Jesus Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/117994171/abra,3.0,-1,Boulder,V2,1,15,37.61824,-89.41327
"Between Two Ferns","Brown Cow Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108409003/between-two-ferns,2.2,-1,Boulder,V2,1,,37.61524,-89.41119
"Criss Cross Applesauce Dyno","Henry C. Palmisano Nature Park > Chicago Area > Illinois",https://www.mountainproject.com/route/117775325/criss-cross-applesauce-dyno,3.0,-1,Boulder,V3,1,9,41.84188,-87.64945
"Pinch Me","A: Gill Roof > A: Devils Standtable > C: Park Bouldering > Giant City State Park > Illinois",https://www.mountainproject.com/route/109191248/pinch-me,2.7,-1,Boulder,V6,1,,37.60038,-89.19304
Infectious,"Bio-Terrorism Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/113791736/infectious,2.7,-1,Boulder,V2,1,,37.61886,-89.41456
Suede,"Jump for Jesus Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112392205/suede,2.7,-1,Boulder,V5,1,14,37.61824,-89.41327
"Dirty Water Dog","Brown Cow Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108408849/dirty-water-dog,2.7,-1,Boulder,V3-4,1,,37.61524,-89.41119
"What in Tar-nation","Lies Area > Chicago Area > Illinois",https://www.mountainproject.com/route/117020585/what-in-tar-nation,3.0,-1,Boulder,V3-4,1,8,41.92899,-88.10755
"Pulling the Wool","Z. Bouldering in the Canyon Proper > *Jackson Falls > Illinois",https://www.mountainproject.com/route/112484532/pulling-the-wool,3.0,-1,Boulder,V11,1,18,37.50632,-88.68419
"Jamie's Traverse","B: Broken Bridge Area > Lehigh Park > Illinois",https://www.mountainproject.com/route/117834388/jamies-traverse,3.0,-1,Boulder,V0,1,15,41.29774,-89.04147
"Evil Empire","Shadow of a Man Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112449409/evil-empire,3.0,-1,Boulder,V8,1,30,37.61583,-89.41048
"Baby Killers","Shadow of a Man Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108408226/baby-killers,3.0,-1,Boulder,V10,1,15,37.61583,-89.41048
"V1/2 crack","A: Jenga Diseaster Boulders > K: Bouldering > Pere Marquette State Park > Illinois",https://www.mountainproject.com/route/114125931/v12-crack,3.0,-1,Boulder,"V1-2 PG13",1,20,38.97114,-90.4872
"The Force Awakens","Yoda Lowball Boulder > Louis Pasteur Statue Park > Chicago Area > Illinois",https://www.mountainproject.com/route/114335753/the-force-awakens,3.0,-1,Boulder,V6-,1,6,41.87492,-87.67202
"Sloper Slapper","D: Sloper Slab > A: Devils Standtable > C: Park Bouldering > Giant City State Park > Illinois",https://www.mountainproject.com/route/116147129/sloper-slapper,3.0,-1,Boulder,V5,1,,37.59944,-89.19112
"The Realm","Illuminati Boulders > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112392544/the-realm,3.0,-1,Boulder,"V7 PG13",1,17,37.61707,-89.4111
"Pub Crawl","The Bar Stool > The Holy Boulders > Illinois",https://www.mountainproject.com/route/111305543/pub-crawl,2.4,-1,Boulder,V1+,1,10,37.61592,-89.41086
