Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"BBQ Thighs","Dreamlake Boulder > CT Bouldering > Connecticut",https://www.mountainproject.com/route/114330647/bbq-thighs,3.0,-1,Boulder,V0,1,7,41.35358,-72.68034
"Glory Hole","Broken Bridge > Killingworth > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107492754/glory-hole,3.0,-1,Boulder,V7-8,1,12,41.359,-72.5868
"Right Roof","Samp Mortar > Samp Mortar / Mt. Laurel > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107405310/right-roof,3.0,-1,Boulder,V6,1,,41.18754,-73.26312
"Doin' It Up","Judges Cave > West Rock State Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108234329/doin-it-up,3.0,-1,Boulder,V2,1,,41.33844,-72.96672
"Smoking Sneakers","La Duqusa Wall > East Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107573466/smoking-sneakers,3.0,-1,Boulder,V0-1,1,10,41.34235,-73.40538
"Rockin' Rook","Queen Boulder > West Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107616845/rockin-rook,3.0,-1,Boulder,V-easy,1,18,41.34316,-73.40799
"Pawn's Parade","Queen Boulder > West Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107616852/pawns-parade,3.0,-1,Boulder,V0,1,,41.34316,-73.40799
"Bagel Fox","Slabs and Cave > Mianus Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/117063119/bagel-fox,3.0,-1,Boulder,V5,1,12,41.08725,-73.59139
Unkown,"Main Walls > Cathole Mountain > Central Valley > Connecticut",https://www.mountainproject.com/route/116651419/unkown,3.0,-1,Boulder,V0,1,15,41.55964,-72.81109
Slapshot,"Main Cliff > Ragged Mountain > Central Valley > Connecticut",https://www.mountainproject.com/route/114032492/slapshot,3.0,-1,"TR, Boulder","5.9+ V1",1,12,41.6175,-72.82342
Unnamed,"Motocross Valley Dark Tower > Burr Pond State Park / Paugnut State Forest > CT Bouldering > Connecticut",https://www.mountainproject.com/route/116132502/unnamed,3.0,-1,Boulder,V4,1,12,41.84703,-73.10945
"Watts-Up (SDS)","Cancer Cluster > Seven Falls Bouldering > CT Bouldering > Connecticut",https://www.mountainproject.com/route/115437782/watts-up-sds,3.0,-1,Boulder,V4,1,15,41.50906,-72.57301
Tralfamadore,"UFO Boulder > The Hideout > Hurd Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/116180825/tralfamadore,3.0,-1,Boulder,V4-5,1,12,41.5076,-72.54033
"Crown Traverse","Crown Jewel > Firetown Road > CT Bouldering > Connecticut",https://www.mountainproject.com/route/117749644/crown-traverse,3.0,-1,Boulder,V1,1,15,41.93251,-72.84905
